sa2_code,sa2_name,state_name,remoteness,remoteness_score,analysis_year,sa4_name,gccsa_name,coping_capacity,adaptive_capacity,andri,social_character,economic_capital,planning_build_environment,emergency_services,information_access,govt_leadership,community_social_engagement,community_capital,andri_quartile,coping_capacity_quartile,adaptive_capacity_quartile,lga_names
302021033,Stafford Heights,QLD,Metropolitan,1,2024,Brisbane - North,Greater Brisbane,0.5701,0.6061,0.6406,0.5845,0.7205,0.2185,0.4573,0.6180,0.6553,0.5285,0.7497,M50,MC,MA,Brisbane
402051055,St Agnes - Ridgehaven,SA,Metropolitan,1,2024,Adelaide - North,Greater Adelaide,0.7161,0.5185,0.6556,0.5790,0.8246,0.3338,0.5225,0.7008,0.5233,0.5525,0.7529,M50,HC,MA,Tea Tree Gully
213011334,St Albans - North,VIC,Metropolitan,1,2024,Melbourne - West,Greater Melbourne,0.2882,0.4696,0.4196,0.1654,0.5763,0.1256,0.4977,0.6556,0.7199,0.1345,0.2898,L25,LC,LA,Brimbank
213011335,St Albans - South,VIC,Metropolitan,1,2024,Melbourne - West,Greater Melbourne,0.3646,0.4969,0.4694,0.1762,0.6321,0.2752,0.5016,0.6556,0.7033,0.2227,0.3008,L25,LC,MA,Brimbank
116021633,Stanhope Gardens - Parklea,NSW,Metropolitan,1,2024,Sydney - Blacktown,Greater Sydney,0.6972,0.4831,0.6197,0.6304,0.7269,0.7897,0.4969,0.7082,0.5306,0.4697,0.4080,M50,HC,MA,Blacktown
307031187,Stanthorpe,QLD,Outer regional,3,2024,Darling Downs - Maranoa,Rest of Qld,0.4721,0.4244,0.4642,0.3923,0.6603,0.5004,0.4022,0.5420,0.4735,0.4340,0.3747,L25,LC,LA,Southern Downs
307031188,Stanthorpe Surrounds,QLD,Inner regional,2,2024,Darling Downs - Maranoa,Rest of Qld,0.3686,0.5053,0.4771,0.7273,0.5858,0.4569,0.3989,0.0955,0.5362,0.5068,0.3113,L25,LC,MA,Southern Downs
215011391,St Arnaud,VIC,Inner regional,2,2024,North West,Rest of Vic.,0.5232,0.6038,0.6162,0.6284,0.4561,0.1934,0.5742,0.6047,0.6431,0.5432,0.7884,M50,MC,MA,Yarriambiack; Northern Grampians
215011392,Stawell,VIC,Inner regional,2,2024,North West,Rest of Vic.,0.6139,0.6113,0.6665,0.5926,0.6665,0.2889,0.5685,0.6047,0.6287,0.5805,0.7713,M50,MC,MA,Northern Grampians
124051470,St Clair,NSW,Metropolitan,1,2024,Sydney - Outer West and Blue Mountains,Greater Sydney,0.5713,0.4718,0.5453,0.5591,0.7132,0.3272,0.5412,0.6750,0.5187,0.4643,0.4133,M50,MC,LA,Penrith
114011279,St Georges Basin - Erowal Bay,NSW,Inner regional,2,2024,Southern Highlands and Shoalhaven,Rest of NSW,0.5880,0.5044,0.5770,0.4511,0.6362,0.6773,0.5945,0.5997,0.5453,0.4912,0.4212,M50,MC,MA,Shoalhaven
602031064,St Helens - Scamander,TAS,Outer regional,3,2024,Launceston and North East,Rest of Tas.,0.5214,0.4875,0.5322,0.5674,0.6667,0.5063,0.5766,0.0021,0.6167,0.3456,0.6842,M50,MC,MA,Break O'Day; Dorset
801081096,Stirling,ACT,Metropolitan,1,2024,Australian Capital Territory,Australian Capital Territory,0.5040,0.5170,0.5451,0.4482,0.4761,0.4157,0.2622,0.5987,0.4314,0.6812,0.8961,M50,MC,MA,Unincorporated ACT
505021093,Stirling - Osborne Park,WA,Metropolitan,1,2024,Perth - North West,Greater Perth,0.5622,0.4618,0.5337,0.5634,0.8263,0.2560,0.2275,0.7444,0.5040,0.4658,0.6312,M50,MC,LA,Vincent; Stirling
121031410,St Ives,NSW,Metropolitan,1,2024,Sydney - North Sydney and Hornsby,Greater Sydney,0.5355,0.7926,0.7569,0.5573,0.6210,0.1735,0.4575,0.7182,0.7230,0.7940,0.6508,H75,MC,HA,Ku-ring-gai
127021520,St Johns Park - Wakeley,NSW,Metropolitan,1,2024,Sydney - South West,Greater Sydney,0.2909,0.3596,0.3421,0.3080,0.6917,0.1726,0.4458,0.5525,0.5279,0.2152,0.1379,L25,LC,LA,Fairfield
206051513,St Kilda - Central,VIC,Metropolitan,1,2024,Melbourne - Inner,Greater Melbourne,0.6216,0.7801,0.7911,0.4826,0.6296,0.1799,0.5667,0.8856,0.8462,0.5658,0.7252,H75,MC,HA,Port Phillip
206051134,St Kilda East,VIC,Metropolitan,1,2024,Melbourne - Inner,Greater Melbourne,0.6683,0.7125,0.7676,0.5312,0.6954,0.1662,0.5729,0.8856,0.8052,0.4989,0.7805,H75,HC,HA,Port Phillip
206051514,St Kilda - West,VIC,Metropolitan,1,2024,Melbourne - Inner,Greater Melbourne,0.6446,0.7522,0.7833,0.5006,0.6718,0.1832,0.5643,0.8856,0.8176,0.5584,0.7325,H75,MC,HA,Port Phillip
121011401,St Leonards - Naremburn,NSW,Metropolitan,1,2024,Sydney - North Sydney and Hornsby,Greater Sydney,0.6462,0.7132,0.7563,0.5627,0.5901,0.4331,0.4836,0.7227,0.7103,0.6570,0.6462,H75,MC,HA,Willoughby; North Sydney; Lane Cove
304031096,St Lucia,QLD,Metropolitan,1,2024,Brisbane - West,Greater Brisbane,0.4556,0.6436,0.6133,0.3951,0.5712,0.3139,0.2423,0.6180,0.6500,0.6125,0.7027,M50,LC,MA,Brisbane
124051581,St Marys - North St Marys,NSW,Metropolitan,1,2024,Sydney - Outer West and Blue Mountains,Greater Sydney,0.5340,0.3864,0.4661,0.3354,0.6398,0.5174,0.5425,0.6750,0.5822,0.1862,0.3821,L25,MC,LA,Penrith
111031232,Stockton - Fullerton Cove,NSW,Metropolitan,1,2024,Newcastle and Lake Macquarie,Rest of NSW,0.7313,0.7031,0.7961,0.6125,0.6516,0.6811,0.6134,0.6506,0.7058,0.6439,0.6326,H75,HC,HA,Newcastle; Port Stephens
401051019,St Peters - Marden,SA,Metropolitan,1,2024,Adelaide - Central and Hills,Greater Adelaide,0.7236,0.7387,0.8171,0.5540,0.8182,0.2969,0.6054,0.7160,0.8126,0.5397,0.7775,H75,HC,HA,Norwood Payneham and St Peters
407011146,Strathalbyn,SA,Inner regional,2,2024,South Australia - South East,Rest of SA,0.6990,0.5783,0.6887,0.5874,0.7116,0.5174,0.4944,0.5933,0.5873,0.5777,0.8444,M50,HC,MA,Alexandrina
407011147,Strathalbyn Surrounds,SA,Inner regional,2,2024,South Australia - South East,Rest of SA,0.7396,0.5965,0.7247,0.8494,0.6951,0.5878,0.4899,0.5933,0.6200,0.5642,0.7723,H75,HC,MA,Alexandrina; Victor Harbor; Yankalilla
120031680,Strathfield - East,NSW,Metropolitan,1,2024,Sydney - Inner West,Greater Sydney,0.5319,0.5088,0.5525,0.3715,0.5550,0.4365,0.4695,0.7110,0.5913,0.4300,0.4607,M50,MC,MA,Burwood; Strathfield; Canada Bay
202011024,Strathfieldsaye,VIC,Inner regional,2,2024,Bendigo,Rest of Vic.,0.8191,0.7262,0.8646,0.7762,0.7593,0.6921,0.6038,0.6788,0.6500,0.7766,0.6309,H75,HC,HA,Greater Bendigo
120031576,Strathfield South,NSW,Metropolitan,1,2024,Sydney - Inner West,Greater Sydney,0.7102,0.6232,0.7271,0.4754,0.8473,0.5841,0.4667,0.7146,0.7533,0.4038,0.5123,H75,HC,MA,Strathfield
120031681,Strathfield - West,NSW,Metropolitan,1,2024,Sydney - Inner West,Greater Sydney,0.5420,0.5509,0.5874,0.5541,0.7143,0.1701,0.4667,0.7146,0.6614,0.4058,0.5345,M50,MC,MA,Strathfield
210011231,Strathmore,VIC,Metropolitan,1,2024,Melbourne - North West,Greater Melbourne,0.7169,0.7152,0.7965,0.7030,0.8674,0.2662,0.4497,0.7582,0.6640,0.7334,0.7067,H75,HC,HA,Moonee Valley
801011143,Strathnairn,ACT,Metropolitan,1,2024,Australian Capital Territory,Australian Capital Territory,0.2935,0.2525,0.2666,0.5276,0.4894,0.1213,0.2667,0.5987,0.4963,0.0283,0.2828,L25,LC,LA,Unincorporated ACT
314031394,Strathpine - Brendale,QLD,Metropolitan,1,2024,Moreton Bay - South,Greater Brisbane,0.5597,0.5045,0.5629,0.4030,0.7604,0.4213,0.3602,0.6039,0.5975,0.4114,0.5928,M50,MC,MA,Moreton Bay
504031067,Stratton - Jane Brook,WA,Metropolitan,1,2024,Perth - North East,Greater Perth,0.6286,0.5192,0.6085,0.5594,0.6978,0.8038,0.2268,0.7227,0.5819,0.4659,0.5546,M50,MC,MA,Swan
701011008,Stuart Park,NT,Outer regional,3,2024,Darwin,Greater Darwin,0.3876,0.4833,0.4693,0.5557,0.6152,0.0729,0.5219,0.5772,0.4948,0.5232,0.4112,L25,LC,MA,Darwin
503021042,Subiaco - Shenton Park,WA,Metropolitan,1,2024,Perth - Inner,Greater Perth,0.4919,0.6519,0.6357,0.5610,0.6927,0.0712,0.3127,0.8334,0.6335,0.6546,0.6211,M50,MC,HA,Cambridge; Nedlands; Subiaco
507011161,Success - Hammond Park,WA,Metropolitan,1,2024,Perth - South West,Greater Perth,0.5720,0.4573,0.5354,0.5171,0.6664,0.5992,0.2585,0.7590,0.4635,0.5158,0.4542,M50,MC,LA,Cockburn
602011048,Summerhill - Prospect,TAS,Inner regional,2,2024,Launceston and North East,Rest of Tas.,0.6665,0.5212,0.6300,0.5061,0.7189,0.5501,0.9029,0.4031,0.6185,0.4128,0.7186,M50,HC,MA,Meander Valley; Launceston
102021052,Summerland Point - Gwandalan,NSW,Metropolitan,1,2024,Central Coast,Greater Sydney,0.6365,0.4213,0.5428,0.5872,0.6179,0.5961,0.5819,0.6443,0.5045,0.3817,0.4641,M50,MC,LA,Central Coast (NSW)
210041240,Sunbury,VIC,Metropolitan,1,2024,Melbourne - North West,Greater Melbourne,0.7422,0.6517,0.7656,0.6981,0.8220,0.5683,0.4492,0.7024,0.6780,0.5848,0.5330,H75,HC,HA,Hume
210041540,Sunbury - South,VIC,Metropolitan,1,2024,Melbourne - North West,Greater Melbourne,0.7331,0.5930,0.7185,0.5483,0.7861,0.6443,0.4501,0.7024,0.6088,0.5745,0.5775,H75,HC,MA,Hume
210041541,Sunbury - West,VIC,Metropolitan,1,2024,Melbourne - North West,Greater Melbourne,0.7624,0.6764,0.7950,0.6333,0.8038,0.7565,0.4481,0.7024,0.7047,0.5921,0.5456,H75,HC,HA,Hume
303061079,Sunnybank,QLD,Metropolitan,1,2024,Brisbane - South,Greater Brisbane,0.5147,0.5230,0.5544,0.2882,0.6497,0.4946,0.4257,0.6180,0.6825,0.3132,0.5246,M50,MC,MA,Brisbane
303061080,Sunnybank Hills,QLD,Metropolitan,1,2024,Brisbane - South,Greater Brisbane,0.5980,0.5175,0.5914,0.3530,0.7131,0.6994,0.4237,0.6180,0.7137,0.2490,0.5477,M50,MC,MA,Brisbane
213011336,Sunshine,VIC,Metropolitan,1,2024,Melbourne - West,Greater Melbourne,0.4276,0.4988,0.4975,0.3230,0.7210,0.1631,0.4977,0.6556,0.7407,0.1619,0.4128,L25,LC,MA,Brimbank
316051437,Sunshine Beach,QLD,Metropolitan,1,2024,Sunshine Coast,Rest of Qld,0.6740,0.6681,0.7391,0.6516,0.7792,0.6159,0.4323,0.5957,0.7263,0.5405,0.5643,H75,HC,HA,Noosa
213011337,Sunshine North,VIC,Metropolitan,1,2024,Melbourne - West,Greater Melbourne,0.3838,0.5383,0.5069,0.2609,0.7444,0.1632,0.5000,0.6556,0.7539,0.2240,0.3217,L25,LC,MA,Brimbank
213011338,Sunshine West,VIC,Metropolitan,1,2024,Melbourne - West,Greater Melbourne,0.4132,0.5196,0.5061,0.2918,0.8263,0.1391,0.4959,0.6556,0.7684,0.1577,0.3642,L25,LC,MA,Brimbank
309101561,Surfers Paradise - North,QLD,Metropolitan,1,2024,Gold Coast,Rest of Qld,0.4302,0.6619,0.6151,0.4180,0.6248,0.1935,0.4086,0.6066,0.6750,0.6101,0.4714,M50,LC,HA,Gold Coast
309101562,Surfers Paradise - South,QLD,Metropolitan,1,2024,Gold Coast,Rest of Qld,0.4354,0.6610,0.6167,0.3968,0.5744,0.2344,0.4092,0.6066,0.6707,0.6151,0.4844,M50,LC,HA,Gold Coast
207031167,Surrey Hills (East) - Mont Albert,VIC,Metropolitan,1,2024,Melbourne - Inner East,Greater Melbourne,0.6733,0.7774,0.8167,0.5801,0.8000,0.1687,0.5816,0.7554,0.7774,0.6761,0.7451,H75,HC,HA,Whitehorse
207011155,Surrey Hills (West) - Canterbury,VIC,Metropolitan,1,2024,Melbourne - Inner East,Greater Melbourne,0.7475,0.8159,0.8859,0.5945,0.8349,0.1976,0.5646,0.8244,0.7603,0.7803,0.8097,H75,HC,HA,Boroondara
117031336,Surry Hills,NSW,Metropolitan,1,2024,Sydney - City and Inner South,Greater Sydney,0.6749,0.8814,0.8918,0.5504,0.5723,0.4660,0.6308,0.7389,0.9431,0.5994,0.6034,H75,HC,HA,Sydney
114011280,Sussex Inlet - Berrara,NSW,Inner regional,2,2024,Southern Highlands and Shoalhaven,Rest of NSW,0.6185,0.5836,0.6492,0.4644,0.6699,0.5996,0.5887,0.5997,0.6152,0.5456,0.5111,M50,MC,MA,Shoalhaven
128021538,Sutherland - Kirrawee,NSW,Metropolitan,1,2024,Sydney - Sutherland,Greater Sydney,0.6850,0.5583,0.6667,0.5643,0.7792,0.4567,0.3662,0.7151,0.5906,0.5321,0.6681,M50,HC,MA,Sutherland
319011501,Svensson Heights - Norville,QLD,Inner regional,2,2024,Wide Bay,Rest of Qld,0.4804,0.4281,0.4707,0.3327,0.6752,0.3248,0.4411,0.5580,0.4983,0.4050,0.5505,L25,MC,LA,Bundaberg
503011036,Swanbourne - Mount Claremont,WA,Metropolitan,1,2024,Perth - Inner,Greater Perth,0.5510,0.7212,0.7134,0.7238,0.7424,0.1596,0.3112,0.8059,0.5725,0.8824,0.5545,H75,MC,HA,Nedlands; Claremont; Cambridge
215031404,Swan Hill,VIC,Outer regional,3,2024,North West,Rest of Vic.,0.4980,0.5970,0.5994,0.4548,0.7096,0.1381,0.5613,0.5988,0.6473,0.5227,0.6534,M50,MC,MA,Swan Hill
215031405,Swan Hill Surrounds,VIC,Outer regional,3,2024,North West,Rest of Vic.,0.4649,0.6318,0.6091,0.6470,0.5925,0.2187,0.5502,0.3825,0.6756,0.5486,0.6529,M50,LC,MA,Swan Hill; Gannawarra
111011212,Swansea - Caves Beach,NSW,Metropolitan,1,2024,Newcastle and Lake Macquarie,Rest of NSW,0.7668,0.5517,0.7086,0.6257,0.7496,0.6361,0.6098,0.6548,0.5099,0.6389,0.6305,M50,HC,MA,Lake Macquarie
504021054,Swan View - Greenmount - Midvale,WA,Metropolitan,1,2024,Perth - North East,Greater Perth,0.4932,0.3978,0.4549,0.5199,0.8281,0.1602,0.2201,0.7201,0.4344,0.4359,0.6133,L25,MC,LA,Swan; Mundaring
213011339,Sydenham,VIC,Metropolitan,1,2024,Melbourne - West,Greater Melbourne,0.5933,0.4777,0.5606,0.3802,0.7355,0.6767,0.5016,0.6556,0.6487,0.2732,0.3969,M50,MC,MA,Brimbank
117021328,Sydenham - Tempe - St Peters,NSW,Metropolitan,1,2024,Sydney - City and Inner South,Greater Sydney,0.8084,0.6353,0.7931,0.5542,0.7544,0.6170,0.5750,0.7266,0.7583,0.4203,0.7159,H75,HC,MA,Inner West; Sydney
117031644,Sydney (North) - Millers Point,NSW,Metropolitan,1,2024,Sydney - City and Inner South,Greater Sydney,0.5732,0.8975,0.8503,0.5435,0.5981,0.2901,0.6251,0.7389,0.9778,0.5690,0.4722,H75,MC,HA,Unincorporated NSW; Sydney
117031645,Sydney (South) - Haymarket,NSW,Metropolitan,1,2024,Sydney - City and Inner South,Greater Sydney,0.3840,0.7745,0.6757,0.2992,0.4277,0.2329,0.6214,0.7389,0.8513,0.5458,0.2761,M50,LC,HA,Sydney
128011531,Sylvania - Taren Point,NSW,Metropolitan,1,2024,Sydney - Sutherland,Greater Sydney,0.7345,0.6261,0.7429,0.5738,0.8763,0.5287,0.3912,0.7151,0.6395,0.5937,0.6134,H75,HC,MA,Sutherland
315011400,Tablelands,QLD,Remote,4,2024,Queensland - Outback,Rest of Qld,0.4184,0.3105,0.3590,0.6871,0.5508,0.6080,0.4466,0.0922,0.4752,0.1914,0.3837,L25,LC,LA,Mareeba
302041045,Taigum - Fitzgibbon,QLD,Metropolitan,1,2024,Brisbane - North,Greater Brisbane,0.5751,0.5158,0.5787,0.3634,0.6013,0.6178,0.4398,0.6180,0.6309,0.3822,0.6257,M50,MC,MA,Brisbane
309041242,Tamborine - Canungra,QLD,Metropolitan,1,2024,Gold Coast,Rest of Qld,0.5250,0.6435,0.6454,0.7316,0.8216,0.5143,0.3943,0.1257,0.6505,0.6116,0.5430,M50,MC,MA,Scenic Rim
110041202,Tamworth - East,NSW,Inner regional,2,2024,New England and North West,Rest of NSW,0.6260,0.5855,0.6545,0.4838,0.7181,0.4554,0.6158,0.6083,0.5807,0.6021,0.5288,M50,MC,MA,Tamworth
110041203,Tamworth - North,NSW,Inner regional,2,2024,New England and North West,Rest of NSW,0.6127,0.6011,0.6587,0.4387,0.6585,0.5582,0.6201,0.6083,0.5741,0.6431,0.5208,M50,MC,MA,Tamworth
110041205,Tamworth Surrounds,NSW,Inner regional,2,2024,New England and North West,Rest of NSW,0.6850,0.6568,0.7370,0.7395,0.6739,0.5977,0.6186,0.6083,0.6481,0.6419,0.5117,H75,HC,HA,Tamworth; Gwydir
110041204,Tamworth - West,NSW,Inner regional,2,2024,New England and North West,Rest of NSW,0.4509,0.3989,0.4365,0.2137,0.5817,0.5149,0.6165,0.6083,0.5457,0.2714,0.3627,L25,LC,LA,Tamworth
702011053,Tanami,NT,Very remote,5,2024,Northern Territory - Outback,Rest of NT,0.0329,0.2160,0.1531,0.2873,0.0567,0.1613,0.2218,0.0155,0.2837,0.2683,0.1020,L25,LC,LA,MacDonnell; Central Desert
405011115,Tanunda,SA,Inner regional,2,2024,Barossa - Yorke - Mid North,Rest of SA,0.7590,0.6762,0.7928,0.6929,0.7116,0.5055,0.4976,0.6485,0.7243,0.5599,0.9035,H75,HC,HA,Barossa
505031107,Tapping - Ashby - Sinagra,WA,Metropolitan,1,2024,Perth - North West,Greater Perth,0.6857,0.5680,0.6740,0.6008,0.8111,0.7085,0.2202,0.7530,0.5394,0.6283,0.5914,M50,HC,MA,Wanneroo
307011178,Tara,QLD,Outer regional,3,2024,Darling Downs - Maranoa,Rest of Qld,0.2880,0.3920,0.3641,0.5280,0.3808,0.4895,0.3861,0.1116,0.5007,0.3261,0.2801,L25,LC,LA,Western Downs; Goondiwindi
108051169,Taree,NSW,Inner regional,2,2024,Mid North Coast,Rest of NSW,0.5509,0.4397,0.5123,0.3292,0.6218,0.6049,0.6077,0.5484,0.4725,0.4669,0.5447,L25,MC,LA,Mid-Coast
108051170,Taree Surrounds,NSW,Inner regional,2,2024,Mid North Coast,Rest of NSW,0.6245,0.5843,0.6528,0.6632,0.5771,0.6607,0.5880,0.5484,0.5931,0.5808,0.5334,M50,MC,MA,Mid-Coast; Port Macquarie-Hastings
304031097,Taringa,QLD,Metropolitan,1,2024,Brisbane - West,Greater Brisbane,0.4963,0.6751,0.6543,0.4725,0.5853,0.3661,0.2427,0.6180,0.7439,0.5257,0.7425,M50,MC,HA,Brisbane
213051583,Tarneit - Central,VIC,Metropolitan,1,2024,Melbourne - West,Greater Melbourne,0.5830,0.6258,0.6611,0.3860,0.5788,0.7427,0.4772,0.8025,0.7743,0.3735,0.3507,M50,MC,MA,Wyndham
213051584,Tarneit - North,VIC,Metropolitan,1,2024,Melbourne - West,Greater Melbourne,0.3370,0.5494,0.4957,0.4107,0.4320,0.1729,0.4738,0.8025,0.8805,0.0117,0.1492,L25,LC,MA,Wyndham
213051585,Tarneit - South,VIC,Metropolitan,1,2024,Melbourne - West,Greater Melbourne,0.4942,0.5484,0.5629,0.3574,0.6213,0.2480,0.4779,0.8025,0.6802,0.3701,0.4208,M50,MC,MA,Wyndham
213051582,Tarneit (West) - Mount Cottrell,VIC,Metropolitan,1,2024,Melbourne - West,Greater Melbourne,0.3361,0.5268,0.4792,0.3948,0.4619,0.1666,0.4759,0.8025,0.8467,0.0268,0.1467,L25,LC,MA,Wyndham
601041026,Taroona - Bonnet Hill,TAS,Inner regional,2,2024,Hobart,Greater Hobart,0.6931,0.7206,0.7871,0.6475,0.7426,0.4387,0.7435,0.4110,0.6328,0.7917,0.8924,H75,HC,HA,Kingborough
303041071,Tarragindi,QLD,Metropolitan,1,2024,Brisbane - South,Greater Brisbane,0.5831,0.8049,0.7891,0.6824,0.8024,0.1799,0.4411,0.6180,0.7456,0.7821,0.7145,H75,MC,HA,Brisbane
407021157,Tatiara,SA,Outer regional,3,2024,South Australia - South East,Rest of SA,0.4659,0.5845,0.5757,0.6486,0.5309,0.3805,0.4999,0.1263,0.6537,0.4873,0.7693,M50,LC,MA,Tatiara
801041121,Taylor,ACT,Metropolitan,1,2024,Australian Capital Territory,Australian Capital Territory,0.2523,0.3520,0.3222,0.4365,0.3899,0.1004,0.2370,0.5987,0.6397,0.0112,0.3287,L25,LC,LA,Unincorporated ACT
213041360,Taylors Hill,VIC,Metropolitan,1,2024,Melbourne - West,Greater Melbourne,0.7293,0.4313,0.6008,0.5205,0.7826,0.7906,0.4733,0.7731,0.5330,0.3591,0.4351,M50,HC,LA,Melton
213011340,Taylors Lakes,VIC,Metropolitan,1,2024,Melbourne - West,Greater Melbourne,0.7772,0.5300,0.6992,0.6341,0.9679,0.7661,0.4988,0.6556,0.5981,0.4630,0.4452,M50,HC,MA,Brimbank
106031124,Tea Gardens - Hawks Nest,NSW,Inner regional,2,2024,Hunter Valley exc Newcastle,Rest of NSW,0.5556,0.5715,0.6088,0.4463,0.6305,0.5663,0.5506,0.4893,0.5688,0.5919,0.5690,M50,MC,MA,Mid-Coast
308051538,Telina - Toolooa,QLD,Inner regional,2,2024,Fitzroy,Rest of Qld,0.5723,0.4210,0.5096,0.5136,0.6247,0.6533,0.4435,0.5949,0.4505,0.4603,0.4547,L25,MC,LA,Gladstone
113031266,Temora,NSW,Outer regional,3,2024,Riverina,Rest of NSW,0.6540,0.4957,0.6052,0.6451,0.5349,0.6807,0.6496,0.5444,0.6507,0.3081,0.6248,M50,MC,MA,Coolamon; Temora
207021159,Templestowe,VIC,Metropolitan,1,2024,Melbourne - Inner East,Greater Melbourne,0.8013,0.6332,0.7873,0.5346,0.8003,0.6871,0.5415,0.7046,0.6712,0.5582,0.6619,H75,HC,MA,Manningham
207021160,Templestowe Lower,VIC,Metropolitan,1,2024,Melbourne - Inner East,Greater Melbourne,0.5875,0.5436,0.6047,0.4676,0.8115,0.1401,0.5443,0.7046,0.5751,0.5260,0.6989,M50,MC,MA,Manningham
106021617,Tenambit - East Maitland,NSW,Metropolitan,1,2024,Hunter Valley exc Newcastle,Rest of NSW,0.7184,0.6329,0.7385,0.5526,0.7280,0.5480,0.5684,0.6774,0.5966,0.6727,0.5932,H75,HC,MA,Maitland
702021056,Tennant Creek,NT,Very remote,5,2024,Northern Territory - Outback,Rest of NT,0.0918,0.4023,0.3038,0.4076,0.4106,0.0000,0.2561,0.4494,0.4403,0.4366,0.0059,L25,LC,LA,Barkly
110021194,Tenterfield,NSW,Inner regional,2,2024,New England and North West,Rest of NSW,0.4106,0.5467,0.5244,0.5303,0.5214,0.3960,0.5862,0.0804,0.5881,0.5124,0.5506,M50,LC,MA,Tenterfield
112031551,Terranora - North Tumbulgum,NSW,Metropolitan,1,2024,Richmond - Tweed,Rest of NSW,0.7267,0.6950,0.7876,0.7385,0.8013,0.7700,0.5909,0.5963,0.6892,0.6539,0.4427,H75,HC,HA,Tweed
122031432,Terrey Hills - Duffys Forest,NSW,Metropolitan,1,2024,Sydney - Northern Beaches,Greater Sydney,0.7522,0.7943,0.8732,0.7702,0.9408,0.3548,0.3931,0.7198,0.7433,0.7649,0.6775,H75,HC,HA,Northern Beaches
102011039,Terrigal - North Avoca,NSW,Metropolitan,1,2024,Central Coast,Greater Sydney,0.7208,0.6516,0.7533,0.6820,0.7482,0.6013,0.6069,0.6443,0.6334,0.6543,0.5154,H75,HC,HA,Central Coast (NSW)
316051438,Tewantin,QLD,Metropolitan,1,2024,Sunshine Coast,Rest of Qld,0.6334,0.6247,0.6863,0.4589,0.7384,0.5352,0.4337,0.5957,0.6592,0.5602,0.6721,M50,MC,MA,Noosa
702031059,Thamarrurr,NT,Remote,4,2024,Northern Territory - Outback,Rest of NT,0.0337,0.1275,0.0901,0.2480,0.1974,0.1869,0.0765,0.0194,0.1637,0.2411,0.1656,L25,LC,LA,West Daly
211011449,The Basin,VIC,Metropolitan,1,2024,Melbourne - Outer East,Greater Melbourne,0.7468,0.7360,0.8285,0.7423,0.7841,0.3083,0.5442,0.7416,0.7759,0.5959,0.7542,H75,HC,HA,Knox
407031169,The Coorong,SA,Inner regional,2,2024,South Australia - South East,Rest of SA,0.4308,0.5379,0.5268,0.6882,0.4434,0.3042,0.4868,0.1134,0.6133,0.4553,0.8097,M50,LC,MA,Southern Mallee; Murray Bridge; Unincorporated SA; Coorong
102021053,The Entrance,NSW,Metropolitan,1,2024,Central Coast,Greater Sydney,0.6169,0.4390,0.5451,0.4514,0.6256,0.5647,0.5956,0.6443,0.5786,0.3044,0.5099,M50,MC,LA,Central Coast (NSW)
304041103,The Gap,QLD,Metropolitan,1,2024,Brisbane - West,Greater Brisbane,0.6384,0.7768,0.7976,0.6872,0.7956,0.5201,0.2407,0.6180,0.6794,0.8309,0.7318,H75,MC,HA,Brisbane
314011386,The Hills District,QLD,Metropolitan,1,2024,Moreton Bay - South,Greater Brisbane,0.6427,0.6274,0.6932,0.7101,0.8083,0.4069,0.3541,0.6039,0.5402,0.7453,0.6726,M50,MC,MA,Moreton Bay
123031448,The Oaks - Oakdale,NSW,Metropolitan,1,2024,Sydney - Outer South West,Greater Sydney,0.7515,0.6166,0.7459,0.7709,0.7424,0.6210,0.5403,0.7078,0.5783,0.6679,0.5046,H75,HC,MA,Wollondilly
801071088,Theodore,ACT,Metropolitan,1,2024,Australian Capital Territory,Australian Capital Territory,0.5126,0.6707,0.6589,0.6933,0.6520,0.2523,0.2433,0.5987,0.6635,0.6458,0.7538,M50,MC,HA,Unincorporated ACT
404021102,The Parks,SA,Metropolitan,1,2024,Adelaide - West,Greater Adelaide,0.4961,0.4640,0.5036,0.3020,0.6895,0.3266,0.5182,0.6668,0.7079,0.1434,0.4175,L25,MC,LA,Charles Sturt; Port Adelaide Enfield
308031222,The Range - Allenstown,QLD,Inner regional,2,2024,Fitzroy,Rest of Qld,0.5119,0.5465,0.5699,0.4816,0.6740,0.2530,0.4554,0.5935,0.5360,0.5903,0.5835,M50,MC,MA,Rockhampton
504031068,The Vines,WA,Metropolitan,1,2024,Perth - North East,Greater Perth,0.4658,0.6287,0.6073,0.6241,0.7260,0.2058,0.2239,0.7227,0.6053,0.6514,0.4603,M50,LC,MA,Swan
107041148,Thirroul - Austinmer - Coalcliff,NSW,Metropolitan,1,2024,Illawarra,Rest of NSW,0.6336,0.7304,0.7619,0.7934,0.7780,0.6313,0.6169,0.2353,0.6365,0.8055,0.5584,H75,MC,HA,Wollongong
209041223,Thomastown,VIC,Metropolitan,1,2024,Melbourne - North East,Greater Melbourne,0.4620,0.4562,0.4823,0.2618,0.8134,0.1345,0.5317,0.7337,0.7170,0.1099,0.4775,L25,LC,LA,Whittlesea
206021112,Thornbury,VIC,Metropolitan,1,2024,Melbourne - Inner,Greater Melbourne,0.6177,0.5752,0.6428,0.4921,0.7068,0.1615,0.5615,0.7670,0.6706,0.4411,0.7997,M50,MC,MA,Darebin
